Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Std,BB_Upper,BB_Lower,Wavelet_Smooth
2023-09-26,166.0,170.65,166.0,170.0,6025,160.00638461835945,165.9609641100417,59.457771983777995,161.12218485790692,160.56165109120545,0.560533766701468,-2.2942423413385904,2.8547761080400584,155.89,7.222326494974003,170.33465298994798,141.445347010052,165.90611307420497
2023-09-27,168.0,170.0,166.0,166.0,6535,160.57720513089663,165.96249492925574,54.976953877216275,161.87261795669048,160.96449175111616,0.9081262055743196,-1.6537686319560083,2.561894837530328,156.46499999999997,7.555916120567774,171.57683224113552,141.35316775886443,167.96837455830388
2023-10-01,164.0,170.85,162.05,166.0,13208,161.09366178509694,165.96396571634375,54.976953877216275,162.50759980950733,161.3374923621446,1.1701074473627386,-1.0889934160922592,2.259100863454998,157.08499999999998,7.812828519408792,172.71065703881757,141.4593429611824,166.80187279151943
2023-10-02,163.7,171.5,162.55,167.5,10249,161.70378923413534,166.02420235491851,56.405776329433095,163.27566137727544,161.79397440939314,1.4816869678822968,-0.5748573392973481,2.056544307179645,157.76,8.109799140870638,173.97959828174126,141.54040171825872,166.14734982332155
2023-10-03,165.5,170.5,163.2,170.5,4600,162.54152359278913,166.19972383119622,59.19492852624743,164.38709808846383,162.43886519388252,1.9482328945813094,-0.07023929252161654,2.018472187102926,158.62,8.513864853099616,175.64772970619924,141.59227029380077,168.4233215547703
2023-10-04,169.5,172.0,167.0,170.1,7532,163.26137848871397,166.35267583781598,58.65606399071075,165.266006074854,163.00635666100234,2.259649413851662,0.3957384487530392,1.8639109650986225,159.42749999999998,8.808406197312019,177.04431239462403,141.81068760537593,170.29879858657245
2023-10-05,171.5,171.5,165.55,167.5,2500,163.6650567278841,166.39766894221535,55.14225869490271,165.60969744795338,163.33921913055775,2.2704783173956287,0.7706864224815572,1.4997918949140714,160.30249999999998,8.69103402181947,177.68456804363893,142.92043195636103,169.51286219081268
2023-10-08,165.15,165.5,161.1,163.25,13655,163.62552751570465,166.27423094448142,49.88198031560662,165.24666707134517,163.33261030607198,1.9140567652731875,0.9993604910398833,0.9146962742333041,160.92,8.42240745680375,177.7648149136075,144.07518508639248,166.1873851590106
2023-10-09,161.05,168.25,160.55,161.35,2958,163.40881060944707,166.0811238486194,47.691619790495395,164.64717982959974,163.18575028339998,1.4614295461997528,1.0917743020718573,0.3696552441278955,161.4875,8.020694860960228,177.52888972192048,145.44611027807954,162.64975265017665
2023-10-10,160.0,163.0,159.15,162.35,6176,163.30797150378544,165.9348052663206,48.96189419585008,164.29376754812284,163.12384285499996,1.16992469312288,1.107404380282062,0.06252031284081805,162.20499999999998,7.365761832181593,176.93652366436316,147.4734763356368,161.43144876325084
2023-10-11,160.15,163.0,159.0,163.0,2490,163.2786408843773,165.8197148637198,49.81499101388502,164.09472638687316,163.11466931018515,0.9800570766880128,1.0819349195632522,-0.10187784287523938,162.98,6.501890413362129,175.98378082672426,149.97621917327572,162.33151943462897
2023-10-12,160.75,160.75,153.9,153.9,8830,162.38543699062706,165.35227506514255,39.788037309416666,162.52630694273884,162.43210121313442,0.09420572960442541,0.8843890815714868,-0.7901833519670614,163.05,6.389691533614025,175.82938306722806,150.27061693277196,159.9413074204947
2023-10-16,152.0,155.5,151.8,153.5,1615,161.53920489628163,164.88747996454873,39.412505885111365,161.13764433616362,161.7704640862356,-0.6328197500719739,0.5809473152427946,-1.2137670653147685,163.075,6.349150378303989,175.77330075660797,150.376699243392,154.43367491166077
2023-10-17,151.5,157.0,151.5,155.0,4460,160.91642347758815,164.49973565221347,41.63707926893344,160.1933913613692,161.2689482279959,-1.0755568666266981,0.24964647886889607,-1.3252033454955943,162.9625,6.476452793734824,175.91540558746965,150.00959441253036,153.20925795053
2023-10-18,153.5,157.1,153.5,155.8,1258,160.42914505115118,164.15856954820512,42.84245032824426,159.51748499808164,160.86384095184806,-1.3463559537664196,-0.06955400765816705,-1.2768019461082525,163.15249999999997,6.187199753481017,175.526899506962,150.77810049303795,155.13590106007067
2023-10-19,154.0,156.05,154.0,154.0,1400,159.81684552247012,163.76019427180492,40.800628704036185,158.6686411522229,160.3554082887482,-1.6867671365253045,-0.3929966334315945,-1.2937705030937101,163.2525,6.011118535899406,175.27473707179882,151.23026292820117,155.26862190812722
2023-10-29,151.95,156.05,148.0,156.05,1710,159.4580983298539,163.4578337121263,44.06992966328073,158.26577328265014,160.03648915624834,-1.770715873598192,-0.6685404814649141,-1.102175392133278,162.95499999999998,6.21997842270769,175.39495684541538,150.5150431545846,154.8935335689046
2023-10-30,153.95,153.95,151.9,153.0,482,158.8430413460583,163.04772258616057,40.48741089492609,157.45565431608858,159.51526773726698,-2.0596134211783976,-0.9467550694076109,-1.1128583517707868,162.005,6.216762145920447,174.43852429184088,149.5714757081591,154.70717314487635
2023-10-31,151.3,153.0,151.0,153.0,830,158.28656121786227,162.6536942494484,40.48741089492609,156.77016903669033,159.03265531228425,-2.262486275593915,-1.2099013106448717,-1.052584964949043,161.2975,6.40280520347811,174.10311040695623,148.4918895930438,153.3916607773852
2023-11-01,151.0,155.05,151.0,152.1,962,157.6973649113992,162.23982388672493,39.39153577540071,156.05168149258412,158.5191252891521,-2.467443796567977,-1.4614098078294928,-1.0060339887384844,160.695,6.681157715624956,174.05731543124992,147.33268456875007,152.41473498233216
2023-11-02,151.0,153.0,150.5,150.5,2690,157.01190158650405,161.77943863626516,37.45080889701975,155.1975766475712,157.92511600847416,-2.7275393609029663,-1.7146357184441876,-1.0129036424587787,159.72,6.674625950489643,173.06925190097928,146.37074809902072,151.61427561837453
2023-11-05,150.0,152.0,149.9,149.9,1700,156.3345776258846,161.3135782975881,36.720204057573675,154.38256485563718,157.3306629708094,-2.948098115172229,-1.961328197789796,-0.9867699173824329,158.91500000000002,6.846034195834029,172.60706839166807,145.22293160833198,150.32056537102474
2023-11-06,147.95,155.0,147.95,155.0,1311,156.20747499484798,161.06598699180034,46.30829503726989,154.47755487784684,157.15802126926798,-2.6804663914211346,-2.105155836516064,-0.5753105549050708,158.365,6.686890159110039,171.73878031822008,144.99121968177994,151.53526501766783
2023-11-07,155.5,155.5,151.45,151.8,1595,155.78771547152914,160.70261495290623,42.00741329264529,154.0656233581781,156.76113080487775,-2.6955074466996507,-2.223226158552781,-0.47228128814686965,157.58,6.47628060898527,170.53256121797057,144.62743878202946,153.51060070671377
2023-11-08,150.0,154.05,150.0,152.0,285,155.42698066471684,160.3613359351452,42.3676844376053,153.74783514922763,156.4084544489609,-2.66061929973327,-2.310704786788879,-0.349914512944391,156.65500000000003,5.821916396369738,168.29883279273952,145.01116720726054,152.54805653710247
2023-11-09,150.5,158.0,150.5,153.0,1030,155.19583964902952,160.0726560945513,44.23315234767167,153.632783587808,156.15597634163046,-2.523192753822457,-2.3532023801955946,-0.1699903736268622,155.8,4.930944182032377,165.66188836406477,145.93811163593526,152.03618374558303
2023-11-20,151.0,155.0,148.0,148.0,7605,154.5105215872172,159.59921860064733,37.66794651877341,152.76620149737602,155.55182994595413,-2.785628448578109,-2.4396875938720974,-0.34594085470601144,154.825,4.394419307785146,163.61383861557027,146.0361613844297,151.24438162544172
2023-11-21,148.0,150.45,147.5,148.5,1315,153.9380909598632,159.16395512611214,38.648586757758586,152.109862805472,155.02947217217974,-2.919609366707732,-2.5356719484392243,-0.3839374182685078,154.0875,4.136196924712774,162.35989384942556,145.81510615057445,148.59752650176677
2023-11-22,148.0,152.0,148.0,150.0,2155,153.56303467797144,158.80458433685283,41.61613023554143,151.78526852770707,154.65691867794422,-2.8716501502371443,-2.602867588798808,-0.2687825614383361,153.51999999999998,3.8564846277684044,161.2329692555368,145.80703074446316,148.5226148409894
2023-11-23,148.5,154.0,148.0,152.0,4075,153.41417423245036,158.53773789227037,45.40776759114279,151.81830413882906,154.4601098869854,-2.6418057481563437,-2.6106552206703153,-0.031150527486028423,153.0025,3.2570763043925015,159.516652608785,146.488347391215,150.62756183745586
2023-11-26,150.5,158.5,150.1,156.0,4281,153.66044335316937,158.43821875924016,52.10694035546502,152.4616419636246,154.57417582128278,-2.1125338576581782,-2.511030948067888,0.3984970904097098,152.6525,2.385784379458197,157.4240687589164,147.8809312410836,153.3678445229682
2023-11-27,153.9,157.75,153.9,154.1,1910,153.70230589096275,158.2680925333876,49.029257046865474,152.7136970461439,154.53905168637294,-1.825354640229051,-2.373895686500121,0.5485410462710698,152.6625,2.391700287068065,157.44590057413612,147.87909942586387,155.26522968197878
2023-11-28,153.0,158.45,153.0,155.5,6722,153.87351485372818,158.15953988501946,51.31125903709063,153.14235903904483,154.6102330429379,-1.4678740038930584,-2.1926913499787086,0.7248173460856502,152.7625,2.4691184768323953,157.70073695366477,147.8242630463352,155.07010600706712
2023-11-29,155.0,157.0,152.5,152.5,2981,153.74270391527787,157.93759714443044,46.50634957188307,153.04353457149946,154.45391948420175,-1.410384912702284,-2.036230062523424,0.6258451498211399,152.6375,2.4125153394665637,157.46253067893312,147.81246932106686,154.2087632508834
2023-11-30,152.0,153.0,150.5,153.0,1600,153.67197020906096,157.74396588386455,47.39058806750332,153.03683694511494,154.34622174463126,-1.309384799516323,-1.890861009922004,0.581476210405681,152.4975,2.2978522580887573,157.0932045161775,147.9017954838225,152.9997173144876
2023-12-03,151.0,152.5,149.05,152.5,762,153.5603539986742,157.53832016292867,46.56172848980192,152.95424664586648,154.2094645783623,-1.2552179324958104,-1.7637323944367653,0.508514461940955,152.4225,2.2705479862575815,156.96359597251518,147.88140402748485,152.52226148409895
2023-12-04,150.45,156.55,150.45,155.2,2065,153.71651076070523,157.44662133300992,51.495193804824645,153.299747161887,154.28283757255767,-0.9830904106706555,-1.6076039976835435,0.624513587012888,152.38,2.2061159009500564,156.7922318019001,147.9677681980999,153.500777385159
2023-12-05,153.1,153.5,151.0,152.0,2052,153.55303354539998,157.23302833955856,46.06694230038741,153.09978606005825,154.11373849310897,-1.0139524330507186,-1.4888736847569786,0.47492125170626,152.32999999999998,2.202653901667249,156.73530780333448,147.9246921966655,153.88084805653708
2023-12-06,152.0,152.5,150.0,151.5,680,153.35750654107616,157.00820369879156,45.264060734497754,152.8536651277416,153.92012823436016,-1.0664631066185564,-1.4043915691292943,0.33792846251073794,152.255,2.204176657358879,156.66335331471777,147.84664668528222,152.2903180212014
2023-12-07,151.5,158.95,150.05,154.0,2070,153.418696394307,156.89023492628993,49.960114838571506,153.03002433885825,153.92604466144462,-0.8960203225863665,-1.302717319820709,0.4066969972343424,152.35,2.237832598038946,156.8256651960779,147.8743348039221,152.09519434628973
2023-12-10,156.05,158.15,156.05,158.15,30,153.86929673770635,156.93963747820013,56.61436663068425,153.81771290211083,154.23893024207837,-0.42121733996754074,-1.1264173238500754,0.7051999838825347,152.73250000000002,2.5385592163155057,157.80961843263103,147.655381567369,155.20314487632507
2023-12-11,160.0,162.5,155.5,160.0,6994,154.45317323887718,157.05965169474132,59.21788691420792,154.76883399409377,154.66567615007256,0.10315784402121153,-0.8805022902758181,0.9836601342970296,153.2375,2.921196357299212,159.07989271459843,147.3951072854016,158.73077738515903
2023-12-12,157.85,170.0,157.85,166.2,15408,155.5719186446984,157.4180967263201,66.47808525464046,156.52747491807932,155.52007050932644,1.0074044087528762,-0.5029209504700792,1.5103253592229553,153.79749999999999,4.10892721945037,162.01535443890072,145.57964556109926,162.37045936395756
2023-12-13,164.0,171.5,163.0,164.0,6540,156.37459305948903,157.67621058018992,62.24370486007711,157.67709416145172,156.14821343456154,1.5288807268901792,-0.09656061499802754,1.6254413418882068,154.40749999999997,4.664769272796269,163.7370385455925,145.07796145440744,165.20144876325085
2023-12-14,163.0,170.0,161.75,168.5,9853,157.52939372049008,158.10067291037853,66.88942090056995,159.34215659815146,157.06316058755698,2.278996010594483,0.37855071012047453,1.9004453004740083,155.2325,5.584901521065789,166.40230304213156,144.0626969578684,166.24897526501766
2023-12-17,166.5,180.35,166.15,180.35,42423,159.70278479472913,158.97319554134407,75.45441686658978,162.57413250612817,158.78811165514534,3.7860208509828226,1.0600447382929443,2.725976112689878,156.59999999999997,7.884478422825607,172.36895684565118,140.83104315434875,172.0422261484099
2023-12-18,182.95,187.5,178.05,178.05,25927,161.45013862380253,159.72130552011487,71.58389199622378,164.95503519749306,160.21491819920865,4.740116998284407,1.796059190291237,2.9440578079931696,158.10250000000002,8.950528872936243,176.0035577458725,140.20144225412753,179.17957597173145
2023-12-19,176.55,180.6,176.15,180.5,9694,163.26441113582132,160.53615628403196,73.16310390978393,167.3465682440326,161.71751685111914,5.629051392913453,2.5626576308156803,3.066393762097773,159.70250000000001,9.948201040759589,179.59890208151919,139.80609791848084,180.12102473498234
2023-12-20,178.8,193.55,178.1,193.55,41092,166.14875293240976,161.83081682191306,79.65036697471349,171.37786543725835,164.07547856585109,7.302386871407265,3.5106034789339975,3.7917833924732673,161.88000000000002,12.21959599642274,186.3191919928455,137.44080800715454,184.58035335689044
2023-12-21,196.4,207.5,196.4,202.5,43145,169.61077646265645,163.4256867504655,82.73312945549316,176.1658861392186,166.92173941282508,9.244146726393524,4.657312128425903,4.586834597967621,164.40500000000003,14.977016602641193,194.3590332052824,134.45096679471766,195.9522261484099
2023-12-24,200.0,205.55,195.0,202.5,67144,172.74308346621297,164.95801276025117,82.73312945549316,180.2172882716465,169.5571661229862,10.66012214866032,5.857874132472787,4.802248016187534,166.73000000000002,17.067022679949027,200.86404535989806,132.59595464010198,203.08883392226153
2023-12-27,205.55,215.0,193.1,209.5,53449,176.2437421837165,166.70475735788838,84.81917264403346,184.72232084523935,172.51589455832053,12.206426286918827,7.127584563361996,5.078841723556831,169.5,19.263655443675027,208.02731088735004,130.97268911264996,205.7053356890459
2023-12-28,209.5,212.0,205.0,205.0,14936,178.98243340431492,168.20653157914765,78.27253617058892,187.84196379212563,174.92212459103752,12.91983920108811,8.286035490907219,4.63380371018089,171.975,20.509840385326676,212.99468077065336,130.95531922934663,207.49399293286217
2024-01-01,205.0,205.0,194.55,195.5,15168,180.55553498485637,169.27686367408305,66.58789786490614,189.02012320872166,176.44641165836805,12.573711550353607,9.143570702796497,3.4301408475571105,174.125,20.61440158315483,215.35380316630966,132.89619683369034,202.69752650176673
2024-01-02,195.0,197.5,190.0,190.0,14696,181.45500784344148,170.08953568686408,60.917999571300456,189.17087348430294,177.4503811651556,11.720492319147354,9.65895502606667,2.0615372930806846,175.975,20.276272755171302,216.5275455103426,135.42245448965738,193.85017667844522
2024-01-03,190.0,198.55,185.0,197.0,14274,182.93548328692324,171.1448480128694,65.00248377929844,190.3753544867179,178.89850107884777,11.476853407870124,10.022534702427361,1.4543187054427626,178.2,20.004446874053727,218.20889374810744,138.19110625189253,191.89257950530032
2024-01-04,197.5,202.45,196.0,199.5,22781,184.51305630721626,172.25681475746276,66.35489563095156,191.77914610414592,180.42453803597016,11.354608068175764,10.288949375577042,1.0656586925987224,180.41500000000002,19.77497820878419,219.9649564175684,140.86504358243164,196.88197879858654
